puke	呕吐	 [pju:k] 
aspirin	阿司匹林	 [ˈæsprɪn] 
crutch	拐杖;支持物	 [krʌtʃ]
gauze	纱布	 [gɔ:z] 
hydrogen peroxide 	过氧化氢	 [ˈhaidrədʒən pəˈrɔkˌsaɪd] 
iodine	碘	 [ˈaɪədi:n] 
painkiller	止痛药	 [ˈpeɪnkɪlə(r)] 
stethoscope	听诊器	[ˈsteθəskəʊp] 
stretcher	担架	 [ˈstretʃə(r)] 
thermometer	温度计	[θəˈmɒmɪtə(r)] 
acuity	敏锐度	 [əˈkju:əti] 
abrasion	擦伤处	[əˈbreɪʒn] 
dysmenorrhea	痛经	[ˌdɪsmenəʊ'ri:ə]
sprain	扭伤	 [spreɪn] 
ophthalmologist	眼科专家	 [ˌɒfθælˈmɒlədʒɪst] 
sneak	溜走，小偷，告密的人	 [sni:k] 
supervise	监督	[ˈsu:pəvaɪz]
dump	倾倒，垃圾场	 [dʌmp]
courtesy	有礼貌的举止	 [ˈkɜ:təsi] 
curfew	宵禁	[ˈkɜ:fju:] 
hygiene	卫生	 [ˈhaɪdʒi:n] 
burglar	窃贼	 [ˈbɜ:glə(r)] 
owl	猫头鹰，夜猫子，机警的人	 [aʊl]
nuisance	讨厌的东西（人，行为）	 [ˈnju:sns] 
peep	窥视;唧唧声	 [pi:p] 
acquaintance	熟人	 [əˈkweɪntəns] 
bid	出价，力求	 [bɪd]
crayon	彩色蜡笔或粉笔	[ˈkreɪən] 
cubby	小房间	 ['kʌbɪ] 
handkerchief	手帕	 [ˈhæŋkətʃɪf] 
pin	别针	 [pɪn] 
seesaw	跷跷板	 ['si:sɔ:] 
swing	摇摆	 [swɪŋ] 
hopscotch	跳房子	 [ˈhɒpskɒtʃ] 
cram	塞满;死记硬背	 [kræm] 
elaborate	详尽说明，精心制作的	 [ɪˈlæbərət] 
motivate	激励	[ˈməʊtɪveɪt] 
puzzle	伤脑筋	[ˈpʌzl]
resit	补考	[ˌri:ˈsɪt] 
conform	遵照	 [kənˈfɔ:m]
frustrate	使受挫折	[frʌˈstreɪt] 
slam	砰然关上	 [slæm] 
maneuver	演习，策略，操纵	 [mə'nu:və] 
surpass	超过	 [səˈpɑ:s] 
steer	驾驶	 [stɪə(r)] 
invigilator	监视器，监考人	[ɪn'vɪdʒɪleɪtə(r)] 
collaborate	合作	 [kəˈlæbəreɪt] 
lay	放置，产卵，外行的	[leɪ] 
quibble	推脱	 [ˈkwɪbl]
cubicle	小卧室	 [ˈkju:bɪkl] 
partition	分割	[pɑ:ˈtɪʃn] 
fax	传真	 [fæks] 
kitchenette	小厨房	 [ˌkɪtʃɪˈnet] 
photocopier	复印机	 [ˈfəʊtəʊkɒpiə(r)] 
convention	惯例;会议;全体与会者	
conventional 	传统的	 [kənˈvenʃənl] 
perforate	穿孔于	 [ˈpɜ:fəreɪt] 
seal	密封，盖章，海豹	 [si:l] 
memo	备忘录，内部通知	[ˈmeməʊ] 
stapler	订书机，主要产品经营商	 [ˈsteɪplə(r)] 
thumbtack	图钉	 [ˈθʌmtæk]
neat	整洁的	 [ni:t] 
cartridge	子弹，笔芯，墨盒	 [ˈkɑ:trɪdʒ] 
commence	开始，获得学位	 [kəˈmens] 
conceive	怀孕;构思	[kənˈsi:v] 
conclude	得出结论	 [kənˈklu:d] 
rehearse	排练，详述	[rɪˈhɜ:s] 
projector	投影仪;放映机	[prəˈdʒektə(r)]
transparency	透明度	[trænsˈpærənsi] 
soundproof	隔音的	 [ˈsaʊndpru:f] 
manufacture	制造	 [ˌmænjuˈfæktʃə(r)] 
telecommuter	远程办公人员	 [ˌtelɪkə'mju:tə(r)] 
standardize	使标准化	 [ˈstændədaɪz]
canteen	小卖部，食堂，水罐，餐具盒	 [kænˈti:n] 
forklift	叉车	 ['fɔ:klɪft] 
lever	杠杆	 [ˈli:və(r)] 
latex	胶乳，（尤指橡胶树的）橡浆	 [ˈleɪteks] 
respirator	口罩，防毒面具	 [ˈrespəreɪtə(r)] 
visor	面颊，帽舌，盔甲，遮护	 [ˈvaɪzə(r)] 
foreman	工头	 [ˈfɔ:mən] 
supervisor	监督者	 [ˈsu:pəvaɪzə(r)] 
bury	埋葬，心致志于	 [ˈberi] 
weld	焊接	 [weld] 
backhoe	反铲挖土机	[ˈbækhəʊ] 
bulldozer	推土机;恐吓者	 [ˈbʊldəʊzə(r)] 
pneumatic	充气的	 [nju:ˈmætɪk] 
scaffold	脚手架，断头台	 [ˈskæfəʊld]
ceramic	陶瓷的	 [səˈræmɪk] 
plywood	胶合板	 [ˈplaɪwʊd] 
reinforce	加固，增援	 [ˌri:ɪnˈfɔ:s] 
shingle	鹅卵石;木瓦板;	 [ˈʃɪŋgl] 
contractor	订约人，承包人	 [kənˈtræktə(r)] 
ergonomics	人类工程学	 [ˌɜ:gəˈnɒmɪks] 
stream	河流，趋势，一连串，飘扬，按能力分班（或分组）	 [stri:m] 
tone	声调，色调，使更健壮	 [təʊn] 
upholstery	室内装饰品	 [ʌpˈhəʊlstəri] 
aesthetic	审美的	 [i:sˈθetɪk]
retail	零售	 [ˈri:teɪl] 
glazier	装玻璃的工人	 [ˈgleɪziə(r)] 
teleprompter	讲词提示器	 [ˈteliprɒmptə(r)] 
rundown	纲要;（尤指商业）削减;解释;	 [ˈrʌndaʊn] 
prop	道具，支持者	 [prɒps] 
variety	多样;种类;杂耍;变化	 [vəˈraɪəti] 
variety show	综艺节目	
boom	发出隆隆声;快速发展	 [bu:m] 
expose	揭露	[ɪk'spəʊz] 
rewind	重绕;倒回（影片、录音带等）	 [ˌri:ˈwaɪnd] 
shutter	快门;百叶窗，关闭	 [ˈʃʌtə(r)] 
diffuser	扩散器;散布者	 [dɪˈfju:zə(r)] 
reflect	反射，考虑，表达	 [rɪˈflekt] 
tripod	三脚架	 [ˈtraɪpɒd] 
campaign	运动;战役;竞选运动	 [kæmˈpeɪn]
stylist	发型师	 [ˈstaɪlɪst] 
manipulate	操纵，推拿	 [məˈnɪpjuleɪt] 
remix	使再混合	 [ˌri:ˈmɪks] 
scold	责骂	 [skəʊld] 
tape	录音，卷尺，胶带	 [teɪp] 
synthesizer	合成器	 [ˈsɪnθəsaɪzə(r)] 
equalizer	追平比分的得分，均衡器	 [ˈi:kwəlaɪzər]
compressor	压缩机	 [kəmˈpresə(r)] 
amplifier	放大器;扩音器;	 [ˈæmplɪfaɪə(r)] 
chord	弦，和谐一致	 [kɔ:d] 
harmony	和谐，一致，和声	 [ˈhɑ:məni] 
verse	韵文;使熟练或者精通	 [vɜ:s] 
vocalist	歌手	 [ˈvəʊkəlɪst] 
dub	封…为爵士;授予称号;配音;笨蛋;鼓声	 [dʌb] 
screenplay	剧本	[ˈskri:npleɪ]
remuneration	酬金	 [rɪˌmju:nəˈreɪʃn] 
dolly	玩具娃娃，手推车，移动摄影车	 [ˈdɒli] 
costume	服装，泳装	 [ˈkɒstju:m] 
montage	蒙太奇;（电影、电视的）镜头组接	 [ˌmɒnˈtɑ:ʒ] 
cinematographer	电影摄影技师	 [ˌsɪnəmə'tɒɡrəfə(r)] 
circulate	（使）循环;（使）流通;（使）流传	[ˈsɜ:kjəleɪt] 
obituary	讣告	 [əˈbɪtʃuəri] 
horoscope	星象;	 [ˈhɒrəskəʊp] 
coupon	优惠券，试样，配给券	 [ˈku:pɒn] 
caricature	漫画，讽刺画;	 [ˈkærɪkətʃʊə(r)] 
supplement	补充，副刊	 [ˈsʌplɪmənt] 
paparazzi	狗仔队	 [ˌpæpə'rætsɪ] 
columnist	专栏作家	 [ˈkɒləmnɪst] 
founder	倒塌，沉没，创始人	 [ˈfaʊndə(r)] 
journalist	新闻工作者	 [ˈdʒɜ:nəlɪst]
sponsor	发起者，赞助	 [ˈspɒnsə(r)] 
centerfold	（杂志的）中间插页	 ['sentəˌfəʊld] 
coverage	规模;保险项目;（新闻）报导	 [ˈkʌvərɪdʒ] 
criticism	批评，审定	 [ˈkrɪtɪsɪzəm] 
literary	文学（上）的	 [ˈlɪtərəri]  
pornographic	色情的	[ˌpɔ:nəˈgræfɪk] 
assess	估价	[əˈses] 
commission	委员会，手续费，委任	 [kəˈmɪʃn] 
proofread	校对	 ['pru:fri:d] 
typeset	排字，把书稿输入计算机	 ['taɪpset]
contract	签合同;缩小;感染	 [ˈkɒntrækt] 
copyright	版权	 [ˈkɒpiraɪt] 
royalty	版税;王权;庄严	 [ˈrɔɪəlti] 
illustration	插图;说明	 [ˌɪləˈstreɪʃn] 
typography	凸版印刷术	[taɪˈpɒgrəfi] 
manuscript	手稿	 [ˈmænjuskrɪpt] 
contributor	贡献者	 [kənˈtrɪbjətə(r)] 
illustrator	插图画家	 [ˈɪləstreɪtə(r)] 
proofreader	校对者	 ['pru:fri:də(r)] 
publicist	宣传人员;时事评论员	 [ˈpʌblɪsɪst] 
miscount	计算错误	[ˌmɪsˈkaʊnt] 
scanner	扫描器	 [ˈskænə(r)] 
sensor	传感器	 [ˈsensə(r)] 
courier	导游;通讯员	 [ˈkʊriə(r)] 
junkie	吸毒者;<口>爱好者;	 [ˈdʒʌŋki] 
delicatessen	熟食店	 [ˌdelɪkəˈtesn] 
counter	对立面;计数器;柜台;（某些棋盘游戏的）筹码	 [ˈkaʊntə(r)]
straw	稻草;吸管;毫无价值的东西;假的	 [strɔ:] 
grab	抓住	 [græb] 
carton	硬纸盒	[ˈkɑ:tn]
pantry	食品储存室;〈美俚〉胃	[ˈpæntri] 
measuring jug	量杯	
scoop	舀	 [sku:p] 
grocer	杂货商;食品商	 [ˈgrəʊsə(r)] 
canned	罐装的;录音的;喝醉了的	 [kænd]
rope	粗绳;一串;学会决窍	 [rəʊp] 
gargle	漱口	[ˈgɑ:gl]
feminine	有女性气质的;[语]阴性的	 [ˈfemənɪn] 
oral	口服的;口头的	 [ˈɔ:rəl] 
dental	牙齿的	 [ˈdentl] 
acid	酸的;尖刻的	 [ˈæsɪd] 
alkaline	碱的	[ˈælkəlaɪn] 
neutral	中立的;（化学中）中性的;（汽车或其他机器的）空挡位置	 [ˈnju:trəl] 
thoroughly	彻底地	 [ˈθʌrəli] 
conditioner	调节器	 [kənˈdɪʃənə(r)] 
dip	浸;浏览;（轻度或暂时地）减少;把（汽车前灯）的远光调为近光;	 [dɪp] 
pasta	意大利面食	 [ˈpæstə] 
lasagna	烤宽面条	 [lə'zɑ:njə] 
linguini	（意大利）扁面条	 ['lɪngwɪnɪ] 
macaroni	意大利粉，通心面	 [ˌmækəˈrəʊni] 
pickle	腌渍（泡菜等）;遇到麻烦	 [ˈpɪkl] 
snack	快餐	 [snæk] 
crisp	脆的	 [krɪsp]
calorie	卡路里	 [ˈkæləri] 
salty	咸的	 [ˈsɔ:lti] 
condiment	调味品	 [ˈkɒndɪmənt] 
bouillon	牛肉汤	 ['bu:jɒn] 
dressing	穿衣;调味品;肥料	 [ˈdresɪŋ] 
vinegar	醋;尖酸刻薄;	 [ˈvɪnɪgə(r)] 
mist	（使）蒙上薄雾;（使）模糊	 [mɪst] 
avocado	鳄梨，暗黄绿色	 [ˌævəˈkɑ:dəʊ] 
cherry	樱桃;处女膜	[ˈtʃeri] 
cranberry	酸果蔓的果实	 [ˈkrænbəri] 
grape	葡萄;深紫色	 [greɪp] 
grapefruit	葡萄柚，西柚	 [ˈgreɪpfru:t] 
kiwi	几维鸟，猕猴桃	 [ˈki:wi:] 
mango	芒果	 [ˈmæŋgəʊ] 
melon	甜瓜	 [ˈmelən] 
papaya	番木瓜果	 [pəˈpaɪə] 
pear	梨树	 [peə(r)] 
pineapple	菠萝;凤梨;〈俚〉手榴弹	 [ˈpaɪnæpl] 
tangerine	蜜橘;橘红色	 [ˌtændʒəˈri:n] 
bunch	形成一串，形成一组;打褶	 [bʌntʃ] 
overripe	（尤指水果等）过分成熟的	 [ˌəʊvərˈraɪp] 
ripe	成熟的	 [raɪp] 
rotten	腐烂的;堕落的;非常	 [ˈrɒtn]
condense	压缩;精简;（使）冷凝	 [kənˈdens] 
foam	起泡沫	 [fəʊm] 
plum	葡萄干;李子;紫红色的;称心如意的（工作或职位）	 [plʌm] 
punnet	薄木片制扁篮	 [ˈpʌnɪt] 
pare	削减;修剪（指甲等）	 [peə(r)] 
peel	剥皮;果皮;蔬菜皮	[pi:l] 
restock	重新进货，再储存	 [ˌri:ˈstɒk] 
scramble	攀登;争夺;把…搅乱;[航]紧急起飞	 [ˈskræmbl] 
snap	折断;猛地咬住;呵斥	[snæp] 
asparagus	芦笋	 [əˈspærəgəs] 
broccoli	西兰花	 [ˈbrɒkəli] 
cabbage	卷心菜	 [ˈkæbɪdʒ] 
cauliflower	菜花	 [ˈkɒliflaʊə(r)] 
celery	芹菜	 [ˈseləri] 
eggplant	茄子	 [ˈegplɑ:nt] 
lettuce	生菜	 [ˈletɪs] 
pumpkin	南瓜	[ˈpʌmpkɪn] 
radish	小萝卜	 [ˈrædɪʃ]
spinach	菠菜	 [ˈspɪnɪtʃ] 
bean	豆;毫无价值的东西	 [bi:n] 
bundle	捆;收集;额外免费提供（设备等）;赶	 [ˈbʌndl] 
decayed	烂了的	 [dɪ'keɪd] 
organic	有机（体）的;有组织的	 [ɔ:ˈgænɪk] 
chili	红辣椒	 [ˈtʃɪli]
chive	细洋葱	 [tʃaɪv] 
garlic	大蒜	 [ˈgɑ:lɪk]
onion	洋葱	 [ˈʌnjən] 
scallion	大葱;韭菜	 [ˈskæliən] 
defrost	（使）解冻	 [ˌdi:ˈfrɒst] 
rib	肋骨;开（某人的）玩笑	 [rɪb] 
shank	小腿;钥匙柄;轮轴	 [ʃæŋk] 
veal	小牛	 [vi:l] 
lamb	小羊	 [læm]  
pork	猪肉	 [pɔ:k] 
loin	腰部	 [lɔɪn] 
belly	腹部;食欲;膨胀	 [ˈbeli] 
chop	砍;排骨	 [tʃɒp] 
turkey	火鸡;蠢货	 [ˈtɜ:ki]
breast	胸部;坚毅地面对	 [brest] 
drumstick	鼓槌	 [ˈdrʌmstɪk] 
thigh	大腿	 [θaɪ] 
gram	克;绿豆;	 [græm] 
fillet	用带缚或装饰;把（鱼、肉）切成片	 [ˈfɪlɪt] 
scrape	擦，刮	 [skreɪp] 
shell	外壳;炮弹	 [ʃel] 
cod	鳕鱼;阴囊;包;哄骗	 [kɒd] 
eel	鳗鱼;鳝鱼;小线虫;精明油滑的人	 [i:l]
salmon	鲑鱼;三文鱼;大马哈鱼;	 [ˈsæmən] 
sardine	沙丁鱼;庸碌无能的人;塞满	 [ˌsɑ:ˈdi:n] 
tuna	金枪鱼	 [ˈtju:nə]  
shellfish	贝类动物;甲壳类动物	 [ˈʃelfɪʃ]
clam	蚌，蛤;	 [klæm] 
crab	蟹;发牢骚;偏航	 [kræb] 
lobster	龙虾	 [ˈlɒbstə(r)] 
oyster	牡蛎	[ˈɔɪstə(r)] 
prawn	对虾	 [prɔ:n] 
scallop	扇贝	 [ˈskɒləp] 
shrimp	小虾;矮小的人	 [ʃrɪmp] 
fishy	鬼勾当;腥味儿	 [ˈfɪʃi] 
stinky	发恶臭的	 [ˈstɪŋki] 
abalone	鲍鱼	 [ˌæbəˈləʊni] 
kelp	海带	 [kelp] 
octopus	章鱼	 [ˈɒktəpəs] 
roe	鱼卵;鱼精液;獐鹿	 [rəʊ] 
fin	鱼鳍;散热片;	 [fɪn] 
squid	鱿鱼;乌贼，墨鱼	 [skwɪd] 
stir	搅拌;使打起精神	 [stɜ:(r)] 
margarine	人造黄油;	 [ˌmɑ:dʒəˈri:n] 
flavorless	无味的	 ['fleɪvəlɪs] 
sugary	含糖的	 [ˈʃʊgəri]
liter	[计量] 公升（容量单位）	 ['li:tə(r)] 
ingredient	因素;（烹调的）原料;	 [ɪnˈgri:diənt] 
corned	弄成细粒的，盐腌的	 [kɔ:nd] 
croquette	炸丸子	 [krəʊˈket] 
knuckle	（指人）指关节;（指动物）膝关节;肘	 [ˈnʌkl] 
salami	意大利腊肠	 [səˈlɑ:mi] 
sausage	香肠	 [ˈsɒsɪdʒ] 
sushi	寿司	 [ˈsu:ʃi] 
chunk	（某物）相当大的数量或部分	 [tʃʌŋk] 
chewy	不易嚼碎的	 [ˈtʃu:i] 
exotic	异国的;外来的;奇异的	 [ɪgˈzɒtɪk] 
oily	油腻的，会奉承的	 [ˈɔɪli] 
champagne	香槟酒;平原	 [ʃæmˈpeɪn] 
coke	焦炭	 [kəʊk] 
oolong	乌龙茶	 ['u:lɒŋ] 
diverse	多种多样的	 [daɪˈvɜ:s] 
cap	覆盖;给…戴帽	[kæp] 
tab	帐单;（易拉罐的）拉环;标签	 [tæb] 
lick	舔;轻轻拍打;战胜	 [lɪk] 
dumpling	饺子;水果布丁;矮胖的人	 [ˈdʌmplɪŋ] 
bun	圆形的小面包或点心;（女子的）圆发髻	 [bʌn] 
entree	<法>入场权;<美>主菜	 [ˈɒntreɪ] 
nugget	（天然）块金，块	 [ˈnʌgɪt] 
cloying	使人腻烦的	[ˈklɔɪɪŋ] 
enticing	迷人的	 [ɪnˈtaɪsɪŋ] 
raw	生的;未加工的;无经验的;发炎的	 [rɔ:] 
lolly	棒糖，冰棍儿	 [ˈlɒli] 
sherbet	冰冻果子露	 [ˈʃɜ:bət] 
sundae	圣代冰淇淋	 [ˈsʌndeɪ] 
consumable	可消费的;消费品	 [kənˈsju:məbl] 
chisel	凿;欺骗	 [ˈtʃɪzl] 
screwdriver	螺丝刀;伏特加橙汁鸡尾酒	 [ˈskru:draɪvə(r)] 
cable	绳索;固定系牢;拍发电报	 [ˈkeɪbl] 
deduct	演绎;减去	 [dɪˈdʌkt]
latch	门闩;抓住	 [lætʃ] 
conveyor	传送者	 [kənˈveɪə(r)]  
currency	货币;流通;市价	 [ˈkʌrənsi] 
butcher	肉铺;屠夫;弄砸	 [ˈbʊtʃə(r)] 
disposable	一次性的	 [dɪˈspəʊzəbl]
mannequin	人体模型	 [ˈmænɪkɪn] 
hawker	沿街叫卖者;驯鹰者	 [ˈhɔ:kə(r)] 
stroller	散步者	 [ˈstrəʊlə(r)] 
craft	手艺;船;飞行器;诡计	 [krɑ:ft]
waist	腰;（女人，小孩子的）背心	 [weɪst] 
redeem	兑现;偿还;赎回	 [rɪˈdi:m] 
defective	有瑕疵的	 [dɪˈfektɪv] 
voucher	凭证;收据	[ˈvaʊtʃə(r)] 
ink	墨水;签名（在…上）	 [ɪŋk] 
property	属性;财产	 [ˈprɒpəti]  
administrator	管理者	 [ədˈmɪnɪstreɪtə(r)] 
receptionist	接待员	 [rɪˈsepʃənɪst] 
lousy	讨厌的;污秽的	 [ˈlaʊzi] 
blend	混合;协调	 [blend] 
conceal	隐藏，隐瞒	 [kənˈsi:l] 
manicure	修剪…的指甲;修剪	 [ˈmænɪkjʊə(r)] 
tweeze	以镊子除去	 [twi:z] 
hypoallergenic	低过敏原	 [ˌhaɪpəʊˌælə'dʒenɪk] 
resistant	有抵抗力的;顽固的;防腐剂	 [rɪˈzɪstənt] 
puff	粉扑;一阵（气味，烟雾等）;酥皮点心;吹嘘;膨胀;	 [pʌf] 
exfoliate	鳞片样脱落	 [eksˈfəʊlieɪt] 
serum	血浆;浆液	 [ˈsɪərəm] 
tanning	制革法，皮肤晒成褐色	 ['tænɪŋ]  
greasy	油腻的;谄媚的	 [ˈgri:si]
cotton	棉;	 [ˈkɒtn] 
stool	凳子;大便;长出新枝	 [stu:l] 
pamphlet	小册子	 [ˈpæmflət] 
unzip	拉开…的拉链	 [ˌʌnˈzɪp] 
briefcase	手提箱;手提包	 [ˈbri:fkeɪs] 
diagonal	对角线的;斜的	 [daɪˈægənl] 
pouch	小袋	 [paʊtʃ] 
tote	携带;合计	 [təʊt]
wicker	柳条（编制品）	 [ˈwɪkə(r)] 
beaded	珠状的	 [ˈbi:dɪd] 
exquisite	精致的	 [ɪkˈskwɪzɪt] 
fringy	穗状的	['frɪndʒɪ] 
satin	缎，对（纸等）作加光处理	 [ˈsætɪn] 
striped	有斑纹的;喝醉了的	 [straɪpt]  
catalogue	目录	[ˈkætəlɒg] 
camisole	（贴身）女背心	 [ˈkæmɪsəʊl] 
cardigan	羊毛衫	 [ˈkɑ:dɪgən] 
knit	编织，使皱起	 [nɪt]
leggings	绑腿	 [ˈlegɪŋz] 
sleeve	袖子	[sli:v] 
brooch	胸针	 [brəʊtʃ] 
corsage	<美>装饰女服上身或肩部的小花束	 [kɔ:ˈsɑ:ʒ] 
shawl	围巾，披肩	 [ʃɔ:l] 
dummy	仿制品;沉默寡言的人;笨蛋;挂名的	 [ˈdʌmi] 
tuck	折叠（衣服的）褶;卷起;鼓声;活力	 [tʌk] 
cropped	裁切不正的	 [krɒpt] 
sagging	下垂[沉，陷]	 ['sægɪŋ] 
trousers	裤子	 [ˈtraʊzəz] 
hoodie	连帽衫;穿着连帽衫的小混混	 ['hʊdɪ] 
pleated	起褶的	 [ˈpli:tɪd] 
collar	衣领，扭住领口	 [ˈkɒlə(r)]
trendy	时髦的	 [ˈtrendi] 
accessories	附件;从犯;妇女饰品	 [ək'sesərɪz] 
bow	（向…）弯腰;（使）弯曲	 [bəʊ] 
cuff	护腕;袖口;裤子翻边;<俚>手铐;轻拍	 [kʌf] 
tiepin	领带别针	 [ˈtaɪpɪn] 
guarantee	保证，担保	 [ˌgærənˈti:] 
vacuum	真空;空虚;清洁	 [ˈvækjuəm] 
range	范围;射程;类别;（山脉，房屋等的）排列;徘徊;牧场的	 [reɪndʒ] 
oven	烤箱	 [ˈʌvn] 
purifier	清洁器;精制的;	 [ˈpjʊərɪfaɪə(r)] 
eco	生态的	
tube	管，地铁	 [tju:b] 
thermos	保温瓶	 ['θɜ:məs] 
devour	狼吞虎咽地吃光;吞没;全神贯注地看	 [dɪˈvaʊə(r)]
slurp	啧啧吃的声音	 [slɜ:p] 
chow	原产地中国的狗	[tʃaʊ]
curry	咖喱食品;梳刷（马匹）	 [ˈkʌri] 
sashimi	生鱼片	 [ˈsæʃɪmi] 
udon	乌冬面	 [ju:'dɒn]  
spicy	辛辣的;加有香料的;（故事等）猥亵的	 [ˈspaɪsi] 
yummy	很好吃的	 [ˈjʌmi] 
dining	进餐	 ['daɪnɪŋ] 
tray	托盘	 [treɪ] 
burp	打嗝	 [bɜ:p] 
urinate	撒尿	 [ˈjʊərɪneɪt] 
cradle	摇篮;发源地;支架;婴儿时期	 [ˈkreɪdl] 
nanny	（儿童的）保姆;<口>奶奶;姥姥;母山羊	 [ˈnæni] 
toddler	蹒跚行走的人;幼童装;学步的幼儿	 [ˈtɒdlə(r)] 
alter	改变	[ˈɔ:ltə(r)]
embroider	刺绣;渲染	 [ɪmˈbrɔɪdə(r)] 
sew	缝纫;装钉（书籍）	 [səʊ] 
stitch	缝	 [stɪtʃ] 
bobbin	线轴，绕线筒	 [ˈbɒbɪn] 
seam	煤层;裂缝;缝合	 [si:m] 
ripper	撕裂者，切书机	 [ˈrɪpə(r)] 
stylish	时髦的	 [ˈstaɪlɪʃ] 
lining	衬里	 [ˈlaɪnɪŋ] 
petticoat	衬裙	 [ˈpetɪkəʊt] 
flop	彻底失败;（因疲惫而）猛然坐下;（笨拙地、不由自主地或松弛地）移动或落下	 [flɒp] 
heel	脚后跟，倾斜	 [hi:l] 
loafer	游手好闲者; 无业游民;平底便鞋	 [ˈləʊfə(r)] 
sandal	凉鞋	 [sændlz] 
slipper	拖鞋;（小孩的）围兜;放猎狗的猎人	 [ˈslɪpə(r)] 
slip	滑;犯过失;（健康状况等）变差;摆脱;跌倒;纸条;可拆卸的	 [slɪp] 
edition	版本;一版	 [ɪˈdɪʃn] 
insole	鞋垫	 [ˈɪnsəʊl] 
lace	蕾丝;鞋带;系带;给（书、讲话等）润色;给（饮料等）掺（少量的酒、药、毒药等）	 [leɪs] 
shoelace	鞋带	 [ˈʃu:leɪs] 
tip	小费;小窍门;末梢;倾斜	 [tɪp] 
vamp	拼凑;勾引男子;换修（靴或鞋）的面;即席奏出	 [væmp] 
privacy	隐私	 [ˈprɪvəsi] 
policy	政策;保险单	[ˈpɒləsi] 
auctioneer	拍卖	 [ˌɔ:kʃəˈnɪə(r)] 
shopaholic	购物狂	 [ˌʃɒpəˈhɒlɪk] 
knockoff	名牌仿制品	 ['nɒkɔ:f] 
scam	骗局	 [skæm] 
recommend	推荐;使显得吸引人;托付	 [ˌrekəˈmend] 
case	事例;容器（箱，盒）;包围;探察	[keɪs] 
burner	炉子;灯光	 [ˈbɜ:nə(r)] 
motherboard	底板	 [ˈmʌðəbɔ:d] 
technician	技术人员	 [tekˈnɪʃn] 
salesclerk	店员	 ['seɪlzklɑ:k] 
inquiry	调查;询问	 [ɪn'kwaɪərɪ]
headset	戴在头上的耳机或听筒	 [ˈhedset]
laser	激光;激光器	 [ˈleɪzə(r)] 
webcam	网络摄像机	 [ˈwebkæm] 
optical	光学的;视觉的	 [ˈɒptɪkl] 
disc	圆盘;磁盘;唱片	[dɪsk] 
rub	摩擦;阻碍	[rʌb]
lens	镜头;眼睛中的水晶体;隐形眼镜;汽车的灯玻璃	[lenz] 
telephoto	远距摄影照片	 ['telɪ'fəʊtəʊ] 
reflex	反应能力;反射;反省的;复印;影像	 [ˈri:fleks] 
amateur	业余的	[ˈæmətə(r)] 
aperture	孔;（照相机，望远镜等的）光圈	 [ˈæpətʃə(r)] 
viewfinder	（照相机）取景器	 [ˈvju:faɪndə(r)]  
mute	哑的;使…柔和	 [mju:t] 
ray	射线;光束;微量	 [reɪ] 
vague	模糊的;暧昧的	 [veɪg] 
dial	表盘;日晷;打电话	 [ˈdaɪəl]
charger	充电器;战马	 [ˈtʃɑ:dʒə(r)]
lithium	<化>锂	 [ˈlɪθiəm] 
slot	位置;狭槽；水沟;跟踪	 [slɒt] 
strap	用带捆扎;用皮带抽打;拼命工作	 [stræp] 
biography	传记	 [baɪˈɒgrəfi] 
literature	文学作品	 [ˈlɪtrətʃə(r)] 
fiction	小说	 [ˈfɪkʃn] 
nonfiction	非小说类文学作品	 [ˌnɒn'fɪkʃən] 
appendix	附录;阑尾;附加物	 [əˈpendɪks] 
postscript	（信末签名后的）附言	 [ˈpəʊstskrɪpt] 
preface	序言	 [ˈprefəs] 
clamor	喧哗声，大声的要求或抗议	 ['klæmə] 
flap	扁平物;拍打;恐慌;摆动	 [flæp] 
scream	尖声喊叫	 [skri:m] 
alphabet	字母表;入门	 [ˈælfəbet] 
fable	寓言;虚构	 [ˈfeɪbl] 
fairy	仙女	 [ˈfeəri] 
tale	传说;（尤指充满惊险的）故事;谣言	[teɪl] 
myth	神话	 [mɪθ] 
jigsaw	钢丝锯;拼板玩具	 [ˈdʒɪgsɔ:] 
innocent	天真无邪的;无辜的	 [ˈɪnəsnt] 
lively	活泼的	 [ˈlaɪvli] 
beanbag	内装豆子的小布袋（小孩用作玩具）	 [ˈbi:nbæg] 
clap	拍手;轻轻拍打某人;拍翅膀;噼拍声	 [klæp] 
dim	暗淡的，傻子	 [dɪm] 
blogger	博客	 ['blɒɡə(r)] 
chef	厨师	 [ʃef] 
critic	批评家;评论员	 [ˈkrɪtɪk] 
gastronome	美食者	 ['gæstrənəʊm] 
firmly	坚定地	 [ˈfɜ:mli] 
moderate	适度的;使和缓;主持	 [ˈmɒdərət] 
sarcastic	讥讽的	 [sɑ:ˈkæstɪk] 
witty	诙谐的;机智的	 [ˈwɪti] 
fluid	液体;易变的	 [ˈflu:ɪd] 
aqueous	水的	 [ˈeɪkwiəs] 
delicate	微妙的;熟练的;纤弱的	 [ˈdelɪkət] 
fragrant	芳香的;愉快的	 [ˈfreɪgrənt] 
handy	方便的;手巧的;手边的	 [ˈhændi]
refillable	适于再装的（如包装材料等）	 [ˌri:'fɪləbl]  
retractable	可收回的;可撤消的;可缩回的	 [rɪˈtræktəbl] 
